IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,17,,,15.3,,18.6,17 [15.3 – 18.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,17.1,,,15.5,,18.6,17.1 [15.5 – 18.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,17.1,,,15.7,,18.5,17.1 [15.7 – 18.5],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,17.2,,,14.1,,20.2,17.2 [14.1 – 20.2],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Male,MLE,,,,,,,,,,17.3,,,15.7,,19,17.3 [15.7 – 19],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,AND,Andorra,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,17.4,,,15.5,,19.5,17.4 [15.5 – 19.5],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,17.5,,,15.4,,19.7,17.5 [15.4 – 19.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,17.6,,,15.9,,19.4,17.6 [15.9 – 19.4],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,17.6,,,16,,19.2,17.6 [16 – 19.2],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Male,MLE,,,,,,,,,,17.7,,,15.6,,19.8,17.7 [15.6 – 19.8],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,17.7,,,16.2,,19.1,17.7 [16.2 – 19.1],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,Sex,Male,MLE,,,,,,,,,,17.8,,,16.4,,19.1,17.8 [16.4 – 19.1],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,NOR,Norway,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,17.9,,,15.5,,20.6,17.9 [15.5 – 20.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,17.9,,,16.6,,19.1,17.9 [16.6 – 19.1],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,18,,,15.9,,20.1,18 [15.9 – 20.1],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,18,,,16.5,,19.5,18 [16.5 – 19.5],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Male,MLE,,,,,,,,,,18,,,16.6,,19.4,18 [16.6 – 19.4],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Male,MLE,,,,,,,,,,18.2,,,17.3,,19.1,18.2 [17.3 – 19.1],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,18.3,,,15.1,,21.8,18.3 [15.1 – 21.8],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,18.4,,,16.5,,20.3,18.4 [16.5 – 20.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,18.5,,,17.1,,19.8,18.5 [17.1 – 19.8],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Male,MLE,,,,,,,,,,18.6,,,16.3,,20.9,18.6 [16.3 – 20.9],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,18.7,,,16.7,,20.9,18.7 [16.7 – 20.9],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,18.7,,,16.9,,20.6,18.7 [16.9 – 20.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,true,Sex,Male,MLE,,,,,,,,,,18.7,,,16.9,,20.6,18.7 [16.9 – 20.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,18.9,,,17,,20.7,18.9 [17 – 20.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Male,MLE,,,,,,,,,,18.9,,,17.1,,20.6,18.9 [17.1 – 20.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,19,,,17,,21.2,19 [17 – 21.2],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,Sex,Male,MLE,,,,,,,,,,19.2,,,16.9,,21.6,19.2 [16.9 – 21.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,19.4,,,17.8,,20.9,19.4 [17.8 – 20.9],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,19.4,,,18.1,,20.7,19.4 [18.1 – 20.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,19.4,,,18.1,,20.7,19.4 [18.1 – 20.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,19.5,,,17.7,,21.3,19.5 [17.7 – 21.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,19.6,,,17.6,,21.6,19.6 [17.6 – 21.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,19.7,,,16.4,,23,19.7 [16.4 – 23],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,19.9,,,18,,21.8,19.9 [18 – 21.8],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,19.9,,,18.3,,21.5,19.9 [18.3 – 21.5],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2,,,1.7,,2.3,2 [1.7 – 2.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2,,,1.7,,2.3,2 [1.7 – 2.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2,,,1.7,,2.3,2 [1.7 – 2.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,2.1,,,1.7,,2.6,2.1 [1.7 – 2.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.1,,,1.8,,2.4,2.1 [1.8 – 2.4],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.1,,,1.8,,2.4,2.1 [1.8 – 2.4],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,2.2,,,1.7,,2.8,2.2 [1.7 – 2.8],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.2,,,1.9,,2.6,2.2 [1.9 – 2.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.2,,,1.9,,2.6,2.2 [1.9 – 2.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,1.9,,2.6,2.3 [1.9 – 2.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,1.9,,2.7,2.3 [1.9 – 2.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,1.9,,2.7,2.3 [1.9 – 2.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,2.3,,,1.9,,2.9,2.3 [1.9 – 2.9],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,2,,2.6,2.3 [2 – 2.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,2,,2.7,2.3 [2 – 2.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,2,,2.8,2.3 [2 – 2.8],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,true,Sex,Male,MLE,,,,,,,,,,2.4,,,1.8,,3,2.4 [1.8 – 3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.4,,,2,,2.8,2.4 [2 – 2.8],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.4,,,2,,3,2.4 [2 – 3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.4,,,2.1,,2.7,2.4 [2.1 – 2.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.4,,,2.1,,2.7,2.4 [2.1 – 2.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.4,,,2.1,,2.7,2.4 [2.1 – 2.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.5,,,2.1,,2.9,2.5 [2.1 – 2.9],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.6,,,2.2,,3.2,2.6 [2.2 – 3.2],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.6,,,2.3,,3,2.6 [2.3 – 3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.6,,,2.3,,3,2.6 [2.3 – 3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.7,,,2.3,,3,2.7 [2.3 – 3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.7,,,2.3,,3,2.7 [2.3 – 3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.8,,,2.3,,3.3,2.8 [2.3 – 3.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,TUR,Turkey,Year,2016,true,Sex,Male,MLE,,,,,,,,,,2.9,,,2.2,,3.6,2.9 [2.2 – 3.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,true,Sex,Male,MLE,,,,,,,,,,2.9,,,2.3,,3.6,2.9 [2.3 – 3.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.9,,,2.4,,3.5,2.9 [2.4 – 3.5],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.9,,,2.5,,3.3,2.9 [2.5 – 3.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.9,,,2.5,,3.3,2.9 [2.5 – 3.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.9,,,2.5,,3.3,2.9 [2.5 – 3.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.9,,,2.5,,3.4,2.9 [2.5 – 3.4],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.9,,,2.6,,3.3,2.9 [2.6 – 3.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,AUT,Austria,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,20,,,17.8,,22.3,20 [17.8 – 22.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,20.2,,,16.8,,24,20.2 [16.8 – 24],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,20.2,,,17.5,,23.1,20.2 [17.5 – 23.1],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,20.5,,,15.8,,25.3,20.5 [15.8 – 25.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,20.6,,,17.9,,23.5,20.6 [17.9 – 23.5],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,20.7,,,18.8,,22.6,20.7 [18.8 – 22.6],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Male,MLE,,,,,,,,,,20.8,,,18.9,,22.7,20.8 [18.9 – 22.7],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,20.8,,,19.2,,22.4,20.8 [19.2 – 22.4],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,20.9,,,17,,24.9,20.9 [17 – 24.9],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,POL,Poland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,21,,,18.2,,23.9,21 [18.2 – 23.9],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Sex,Male,MLE,,,,,,,,,,21,,,19.1,,22.8,21 [19.1 – 22.8],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,21.1,,,18.4,,24,21.1 [18.4 – 24],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,21.3,,,17.3,,25.3,21.3 [17.3 – 25.3],,,EN,2020-07-22T22:00:00.000Z
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,21.3,,,17.6,,25.3,21.3 [17.6 – 25.3],,,EN,2020-07-22T22:00:00.000Z
